"Step","train/loss","fresh-mountain-14 - train/loss__MIN","fresh-mountain-14 - train/loss__MAX","eval/loss","fresh-mountain-14 - eval/loss__MIN","fresh-mountain-14 - eval/loss__MAX"
"616","2.4151","2.4151","2.4151","","",""
"617","1.9641","1.9641","1.9641","","",""
"618","2.0242","2.0242","2.0242","","",""
"619","2.1652","2.1652","2.1652","","",""
"620","2.3491","2.3491","2.3491","","",""
"621","2.4477","2.4477","2.4477","","",""
"622","2.2974","2.2974","2.2974","","",""
"623","2.1546","2.1546","2.1546","","",""
"624","1.8571","1.8571","1.8571","","",""
"625","2.0998","2.0998","2.0998","","",""
"626","1.3703","1.3703","1.3703","","",""
"627","1.5524","1.5524","1.5524","","",""
"628","1.8738","1.8738","1.8738","","",""
"629","2.8141","2.8141","2.8141","","",""
"630","1.5874","1.5874","1.5874","","",""
"631","1.582","1.582","1.582","","",""
"632","2.031","2.031","2.031","","",""
"633","2.1179","2.1179","2.1179","","",""
"634","2.1318","2.1318","2.1318","","",""
"635","2.4747","2.4747","2.4747","","",""
"636","2.647","2.647","2.647","","",""
"637","1.4789","1.4789","1.4789","","",""
"638","2.2315","2.2315","2.2315","","",""
"639","2.3181","2.3181","2.3181","","",""
"640","1.8763","1.8763","1.8763","","",""
"641","1.8512","1.8512","1.8512","","",""
"642","2.5531","2.5531","2.5531","","",""
"643","2.3332","2.3332","2.3332","","",""
"644","1.953","1.953","1.953","","",""
"645","2.2881","2.2881","2.2881","","",""
"646","1.719","1.719","1.719","","",""
"647","2.052","2.052","2.052","","",""
"648","2.2352","2.2352","2.2352","","",""
"649","1.9605","1.9605","1.9605","","",""
"650","2.1002","2.1002","2.1002","","",""
"651","2.1543","2.1543","2.1543","","",""
"652","2.076","2.076","2.076","","",""
"653","2.4006","2.4006","2.4006","","",""
"654","2.3762","2.3762","2.3762","","",""
"655","2.3797","2.3797","2.3797","","",""
"656","2.6892","2.6892","2.6892","","",""
"657","1.9509","1.9509","1.9509","","",""
"658","1.4037","1.4037","1.4037","","",""
"659","2.5122","2.5122","2.5122","","",""
"660","1.6535","1.6535","1.6535","","",""
"661","1.6398","1.6398","1.6398","","",""
"662","1.1723","1.1723","1.1723","","",""
"663","2.2727","2.2727","2.2727","","",""
"664","2.2006","2.2006","2.2006","","",""
"665","2.7247","2.7247","2.7247","","",""
"666","2.2458","2.2458","2.2458","","",""
"667","2.1586","2.1586","2.1586","","",""
"668","3.0435","3.0435","3.0435","","",""
"669","1.832","1.832","1.832","","",""
"670","2.6264","2.6264","2.6264","","",""
"671","2.0984","2.0984","2.0984","","",""
"672","2.0202","2.0202","2.0202","","",""
"673","1.7378","1.7378","1.7378","","",""
"674","2.0379","2.0379","2.0379","","",""
"675","2.3043","2.3043","2.3043","","",""
"676","1.3578","1.3578","1.3578","","",""
"677","2.0403","2.0403","2.0403","","",""
"678","2.56","2.56","2.56","","",""
"679","1.4597","1.4597","1.4597","","",""
"680","2.5611","2.5611","2.5611","","",""
"681","2.2081","2.2081","2.2081","","",""
"682","2.4708","2.4708","2.4708","","",""
"683","0.9598","0.9598","0.9598","","",""
"684","2.1069","2.1069","2.1069","","",""
"685","2.2223","2.2223","2.2223","","",""
"686","2.2521","2.2521","2.2521","","",""
"687","1.8281","1.8281","1.8281","","",""
"688","1.4637","1.4637","1.4637","","",""
"689","1.5672","1.5672","1.5672","","",""
"690","1.7599","1.7599","1.7599","","",""
"691","0.8282","0.8282","0.8282","","",""
"692","1.5795","1.5795","1.5795","","",""
"693","1.4917","1.4917","1.4917","","",""
"694","1.6879","1.6879","1.6879","","",""
"695","2.2795","2.2795","2.2795","","",""
"696","2.1582","2.1582","2.1582","","",""
"697","2.0409","2.0409","2.0409","","",""
"698","2.0531","2.0531","2.0531","","",""
"699","1.4672","1.4672","1.4672","","",""
"700","2.0775","2.0775","2.0775","","",""
"701","2.0602","2.0602","2.0602","","",""
"702","1.6132","1.6132","1.6132","","",""
"703","2.698","2.698","2.698","","",""
"704","2.2469","2.2469","2.2469","","",""
"705","1.3289","1.3289","1.3289","","",""
"706","1.9217","1.9217","1.9217","","",""
"707","2.7685","2.7685","2.7685","","",""
"708","2.7911","2.7911","2.7911","","",""
"709","2.418","2.418","2.418","","",""
"710","2.4064","2.4064","2.4064","","",""
"711","2.8095","2.8095","2.8095","","",""
"712","3.0242","3.0242","3.0242","","",""
"713","2.5887","2.5887","2.5887","","",""
"714","2.5729","2.5729","2.5729","","",""
"715","1.3704","1.3704","1.3704","","",""
"716","3.2034","3.2034","3.2034","","",""
"717","1.678","1.678","1.678","","",""
"718","1.9013","1.9013","1.9013","","",""
"719","1.604","1.604","1.604","","",""
"720","2.2101","2.2101","2.2101","","",""
"721","2.7108","2.7108","2.7108","","",""
"722","1.202","1.202","1.202","","",""
"723","2.4708","2.4708","2.4708","","",""
"724","1.7102","1.7102","1.7102","","",""
"725","1.5135","1.5135","1.5135","","",""
"726","1.9225","1.9225","1.9225","","",""
"727","2.595","2.595","2.595","","",""
"728","2.2064","2.2064","2.2064","","",""
"729","2.0256","2.0256","2.0256","","",""
"730","1.456","1.456","1.456","","",""
"731","2.88","2.88","2.88","","",""
"732","3.1219","3.1219","3.1219","","",""
"733","2.8341","2.8341","2.8341","","",""
"734","1.4896","1.4896","1.4896","","",""
"735","2.6303","2.6303","2.6303","","",""
"736","1.829","1.829","1.829","","",""
"737","2.8954","2.8954","2.8954","","",""
"738","2.7293","2.7293","2.7293","","",""
"739","4.1935","4.1935","4.1935","","",""
"740","2.1481","2.1481","2.1481","","",""
"741","2.3494","2.3494","2.3494","","",""
"742","2.5826","2.5826","2.5826","","",""
"743","1.2746","1.2746","1.2746","","",""
"744","2.6394","2.6394","2.6394","","",""
"745","1.2355","1.2355","1.2355","","",""
"746","2.4286","2.4286","2.4286","","",""
"747","1.988","1.988","1.988","","",""
"748","2.0253","2.0253","2.0253","","",""
"749","2.0541","2.0541","2.0541","","",""
"750","1.9648","1.9648","1.9648","","",""
"751","3.4858","3.4858","3.4858","","",""
"752","2.8002","2.8002","2.8002","","",""
"753","1.5774","1.5774","1.5774","","",""
"754","2.9075","2.9075","2.9075","","",""
"755","2.8961","2.8961","2.8961","","",""
"756","2.8228","2.8228","2.8228","","",""
"757","2.6692","2.6692","2.6692","","",""
"758","2.3321","2.3321","2.3321","","",""
"759","2.0747","2.0747","2.0747","","",""
"760","2.8125","2.8125","2.8125","","",""
"761","2.4973","2.4973","2.4973","","",""
"762","2.469","2.469","2.469","","",""
"763","1.9745","1.9745","1.9745","","",""
"764","2.0953","2.0953","2.0953","","",""
"765","1.7203","1.7203","1.7203","","",""
"766","2.0643","2.0643","2.0643","","",""
"767","3.1457","3.1457","3.1457","","",""
"768","1.9816","1.9816","1.9816","","",""
"769","3.2087","3.2087","3.2087","","",""
"770","0.8639","0.8639","0.8639","","",""
"771","2.2912","2.2912","2.2912","","",""
"772","2.629","2.629","2.629","","",""
"773","1.7096","1.7096","1.7096","","",""
"774","2.4407","2.4407","2.4407","","",""
"775","2.2098","2.2098","2.2098","","",""
"776","1.8685","1.8685","1.8685","","",""
"777","1.9738","1.9738","1.9738","","",""
"778","2.9776","2.9776","2.9776","","",""
"779","2.5528","2.5528","2.5528","","",""
"780","2.2181","2.2181","2.2181","","",""
"781","2.9443","2.9443","2.9443","","",""
"782","3.4487","3.4487","3.4487","","",""
"783","1.1586","1.1586","1.1586","","",""
"784","1.3496","1.3496","1.3496","","",""
"785","2.4382","2.4382","2.4382","","",""
"786","1.432","1.432","1.432","","",""
"787","2.5813","2.5813","2.5813","","",""
"788","1.7704","1.7704","1.7704","","",""
"789","1.2887","1.2887","1.2887","","",""
"790","1.4809","1.4809","1.4809","","",""
"791","4.6137","4.6137","4.6137","","",""
"792","1.3722","1.3722","1.3722","","",""
"793","1.104","1.104","1.104","","",""
"794","1.5641","1.5641","1.5641","","",""
"795","3.0279","3.0279","3.0279","","",""
"796","2.4292","2.4292","2.4292","","",""
"797","3.1437","3.1437","3.1437","","",""
"798","2.7925","2.7925","2.7925","","",""
"799","3.7886","3.7886","3.7886","","",""
"800","0.9453","0.9453","0.9453","","",""
"801","0.6807","0.6807","0.6807","","",""
"802","1.9147","1.9147","1.9147","","",""
"803","1.6783","1.6783","1.6783","","",""
"804","1.8898","1.8898","1.8898","","",""
"805","1.6012","1.6012","1.6012","","",""
"806","1.3119","1.3119","1.3119","","",""
"807","1.6687","1.6687","1.6687","","",""
"808","1.5263","1.5263","1.5263","","",""
"809","2.0891","2.0891","2.0891","","",""
"810","1.9046","1.9046","1.9046","","",""
"811","2.4748","2.4748","2.4748","","",""
"812","1.5992","1.5992","1.5992","","",""
"813","2.2389","2.2389","2.2389","","",""
"814","2.1168","2.1168","2.1168","","",""
"815","2.2708","2.2708","2.2708","","",""
"816","2.0812","2.0812","2.0812","","",""
"817","2.3857","2.3857","2.3857","","",""
"818","1.6817","1.6817","1.6817","","",""
"819","2.6565","2.6565","2.6565","","",""
"820","1.5973","1.5973","1.5973","","",""
"821","2.7803","2.7803","2.7803","","",""
"822","2.5707","2.5707","2.5707","","",""
"823","2.2821","2.2821","2.2821","","",""
"824","2.3384","2.3384","2.3384","","",""
"825","1.6846","1.6846","1.6846","","",""
"826","2.7833","2.7833","2.7833","","",""
"827","2.0131","2.0131","2.0131","","",""
"828","1.8991","1.8991","1.8991","","",""
"829","1.962","1.962","1.962","","",""
"830","1.7422","1.7422","1.7422","","",""
"831","2.2117","2.2117","2.2117","","",""
"832","1.8258","1.8258","1.8258","","",""
"833","2.6011","2.6011","2.6011","","",""
"834","2.2602","2.2602","2.2602","","",""
"835","1.963","1.963","1.963","","",""
"836","1.7392","1.7392","1.7392","","",""
"837","2.8405","2.8405","2.8405","","",""
"838","1.9781","1.9781","1.9781","","",""
"839","1.6819","1.6819","1.6819","","",""
"840","2.3839","2.3839","2.3839","","",""
"841","2.5581","2.5581","2.5581","","",""
"842","2.1652","2.1652","2.1652","","",""
"843","2.2187","2.2187","2.2187","","",""
"844","1.7951","1.7951","1.7951","","",""
"845","2.2031","2.2031","2.2031","","",""
"846","2.6984","2.6984","2.6984","","",""
"847","2.4648","2.4648","2.4648","","",""
"848","2.1359","2.1359","2.1359","","",""
"849","1.8984","1.8984","1.8984","","",""
"850","2.6398","2.6398","2.6398","","",""
"851","2.2299","2.2299","2.2299","","",""
"852","2.8326","2.8326","2.8326","","",""
"853","2.2241","2.2241","2.2241","","",""
"854","1.6533","1.6533","1.6533","","",""
"855","1.89","1.89","1.89","","",""
"856","2.8208","2.8208","2.8208","","",""
"857","2.4173","2.4173","2.4173","","",""
"858","2.5986","2.5986","2.5986","","",""
"859","1.6651","1.6651","1.6651","","",""
"860","1.7649","1.7649","1.7649","","",""
"861","2.5839","2.5839","2.5839","","",""
"862","2.2387","2.2387","2.2387","","",""
"863","1.8507","1.8507","1.8507","","",""
"864","2.1832","2.1832","2.1832","","",""
"865","2.6672","2.6672","2.6672","","",""
"866","2.5221","2.5221","2.5221","","",""
"867","2.2173","2.2173","2.2173","","",""
"868","2.1537","2.1537","2.1537","","",""
"869","2.3416","2.3416","2.3416","","",""
"870","2.0225","2.0225","2.0225","","",""
"871","2.4911","2.4911","2.4911","","",""
"872","2.5542","2.5542","2.5542","","",""
"873","1.8736","1.8736","1.8736","","",""
"874","2.0496","2.0496","2.0496","","",""
"875","2.1109","2.1109","2.1109","","",""
"876","2.879","2.879","2.879","","",""
"877","1.5406","1.5406","1.5406","","",""
"878","2.3362","2.3362","2.3362","","",""
"879","2.7626","2.7626","2.7626","","",""
"880","2.1044","2.1044","2.1044","","",""
"881","1.7971","1.7971","1.7971","","",""
"882","2.3759","2.3759","2.3759","","",""
"883","2.5617","2.5617","2.5617","","",""
"884","1.9805","1.9805","1.9805","","",""
"885","2.1258","2.1258","2.1258","","",""
"886","1.9684","1.9684","1.9684","","",""
"887","2.1614","2.1614","2.1614","","",""
"888","2.698","2.698","2.698","","",""
"889","2.2535","2.2535","2.2535","","",""
"890","2.6481","2.6481","2.6481","","",""
"891","1.0947","1.0947","1.0947","","",""
"892","1.6911","1.6911","1.6911","","",""
"893","1.7492","1.7492","1.7492","","",""
"894","2.2662","2.2662","2.2662","","",""
"895","1.6005","1.6005","1.6005","","",""
"896","2.6745","2.6745","2.6745","","",""
"897","2.8914","2.8914","2.8914","","",""
"898","1.482","1.482","1.482","","",""
"899","2.3742","2.3742","2.3742","","",""
"900","2.9792","2.9792","2.9792","","",""
"901","2.1253","2.1253","2.1253","","",""
"902","2.7694","2.7694","2.7694","","",""
"903","1.5228","1.5228","1.5228","","",""
"904","2.0702","2.0702","2.0702","","",""
"905","1.5833","1.5833","1.5833","","",""
"906","2.2997","2.2997","2.2997","","",""
"907","1.9664","1.9664","1.9664","","",""
"908","2.335","2.335","2.335","","",""
"909","2.7909","2.7909","2.7909","","",""
"910","2.3814","2.3814","2.3814","","",""
"911","2.31","2.31","2.31","","",""
"912","1.3757","1.3757","1.3757","","",""
"913","2.7378","2.7378","2.7378","","",""
"914","2.232","2.232","2.232","","",""
"915","0.8814","0.8814","0.8814","","",""
"916","0.4986","0.4986","0.4986","","",""
"917","2.5341","2.5341","2.5341","","",""
"918","2.1273","2.1273","2.1273","","",""
"919","2.3835","2.3835","2.3835","","",""
"920","1.7743","1.7743","1.7743","","",""
"921","1.7016","1.7016","1.7016","","",""
"922","2.4583","2.4583","2.4583","","",""
"923","2.7571","2.7571","2.7571","","",""
"924","2.4208","2.4208","2.4208","","",""
"925","2.0141","2.0141","2.0141","","",""
"926","1.8923","1.8923","1.8923","","",""
"927","1.9165","1.9165","1.9165","","",""
"928","2.584","2.584","2.584","","",""
"929","1.4897","1.4897","1.4897","","",""
"930","1.6991","1.6991","1.6991","","",""
"931","2.0318","2.0318","2.0318","","",""
"932","2.4765","2.4765","2.4765","","",""
"933","1.9858","1.9858","1.9858","","",""
"934","2.3887","2.3887","2.3887","","",""
"935","1.5001","1.5001","1.5001","","",""
"936","2.8595","2.8595","2.8595","","",""
"937","3.0703","3.0703","3.0703","","",""
"938","2.0689","2.0689","2.0689","","",""
"939","2.2937","2.2937","2.2937","","",""
"940","1.8468","1.8468","1.8468","","",""
"941","1.961","1.961","1.961","","",""
"942","1.2832","1.2832","1.2832","","",""
"943","2.2973","2.2973","2.2973","","",""
"944","1.9596","1.9596","1.9596","","",""
"945","2.9925","2.9925","2.9925","","",""
"946","2.2077","2.2077","2.2077","","",""
"947","2.1996","2.1996","2.1996","","",""
"948","2.0512","2.0512","2.0512","","",""
"949","2.0086","2.0086","2.0086","","",""
"950","2.2891","2.2891","2.2891","","",""
"951","1.6068","1.6068","1.6068","","",""
"952","1.3604","1.3604","1.3604","","",""
"953","1.7301","1.7301","1.7301","","",""
"954","2.3929","2.3929","2.3929","","",""
"955","2.3819","2.3819","2.3819","","",""
"956","1.7854","1.7854","1.7854","","",""
"957","0.9486","0.9486","0.9486","","",""
"958","2.6263","2.6263","2.6263","","",""
"959","2.1951","2.1951","2.1951","","",""
"960","2.7562","2.7562","2.7562","","",""
"961","2.2588","2.2588","2.2588","","",""
"962","1.5331","1.5331","1.5331","","",""
"963","2.0332","2.0332","2.0332","","",""
"964","2.0027","2.0027","2.0027","","",""
"965","1.409","1.409","1.409","","",""
"966","3.998","3.998","3.998","","",""
"967","2.448","2.448","2.448","","",""
"968","1.6684","1.6684","1.6684","","",""
"969","1.2041","1.2041","1.2041","","",""
"970","1.8448","1.8448","1.8448","","",""
"971","2.412","2.412","2.412","","",""
"972","3.0022","3.0022","3.0022","","",""
"973","2.5822","2.5822","2.5822","","",""
"974","1.3779","1.3779","1.3779","","",""
"975","1.7569","1.7569","1.7569","","",""
"976","2.0679","2.0679","2.0679","","",""
"977","1.8035","1.8035","1.8035","","",""
"978","2.4797","2.4797","2.4797","","",""
"979","3.5579","3.5579","3.5579","","",""
"980","2.6118","2.6118","2.6118","","",""
"981","2.0757","2.0757","2.0757","","",""
"982","2.3525","2.3525","2.3525","","",""
"983","2.7652","2.7652","2.7652","","",""
"984","2.3951","2.3951","2.3951","","",""
"985","2.9392","2.9392","2.9392","","",""
"986","3.3983","3.3983","3.3983","","",""
"987","3.4915","3.4915","3.4915","","",""
"988","2.3708","2.3708","2.3708","","",""
"989","2.8615","2.8615","2.8615","","",""
"990","2.7469","2.7469","2.7469","","",""
"991","2.5549","2.5549","2.5549","","",""
"992","1.4131","1.4131","1.4131","","",""
"993","2.2807","2.2807","2.2807","","",""
"994","2.3116","2.3116","2.3116","","",""
"995","2.9013","2.9013","2.9013","","",""
"996","2.589","2.589","2.589","","",""
"997","3.2441","3.2441","3.2441","","",""
"998","1.5925","1.5925","1.5925","","",""
"999","0.4332","0.4332","0.4332","","",""
"1000","3.5933","3.5933","3.5933","","",""
"1001","0.0127","0.0127","0.0127","","",""
"1002","1.8223","1.8223","1.8223","","",""
"1003","1.4027","1.4027","1.4027","","",""
"1004","1.9934","1.9934","1.9934","","",""
"1005","1.9141","1.9141","1.9141","","",""
"1006","2.1502","2.1502","2.1502","","",""
"1007","2.7763","2.7763","2.7763","","",""
"1008","1.8866","1.8866","1.8866","","",""
"1009","2.6431","2.6431","2.6431","","",""
"1010","1.7272","1.7272","1.7272","","",""
"1011","2.5487","2.5487","2.5487","","",""
"1012","2.6458","2.6458","2.6458","","",""
"1013","2.5089","2.5089","2.5089","","",""
"1014","1.9867","1.9867","1.9867","","",""
"1015","2.0237","2.0237","2.0237","","",""
"1016","2.3756","2.3756","2.3756","","",""
"1017","2.1803","2.1803","2.1803","","",""
"1018","3.3834","3.3834","3.3834","","",""
"1019","2.3073","2.3073","2.3073","","",""
"1020","2.1854","2.1854","2.1854","","",""
"1021","2.6626","2.6626","2.6626","","",""
"1022","2.5173","2.5173","2.5173","","",""
"1023","1.6425","1.6425","1.6425","","",""
"1024","1.8941","1.8941","1.8941","","",""
"1025","2.3627","2.3627","2.3627","","",""
"1026","2.2091","2.2091","2.2091","","",""
"1027","2.0866","2.0866","2.0866","","",""
"1028","2.9251","2.9251","2.9251","","",""
"1029","2.7652","2.7652","2.7652","","",""
"1030","2.3008","2.3008","2.3008","","",""
"1031","1.9534","1.9534","1.9534","","",""
"1032","3.3349","3.3349","3.3349","","",""
"1033","1.6788","1.6788","1.6788","","",""
"1034","2.0911","2.0911","2.0911","","",""
"1035","2.9723","2.9723","2.9723","","",""
"1036","1.3216","1.3216","1.3216","","",""
"1037","2.5119","2.5119","2.5119","","",""
"1038","2.6604","2.6604","2.6604","","",""
"1039","2.7251","2.7251","2.7251","","",""
"1040","2.1755","2.1755","2.1755","","",""
"1041","2.962","2.962","2.962","","",""
"1042","2.4098","2.4098","2.4098","","",""
"1043","1.9496","1.9496","1.9496","","",""
"1044","2.3916","2.3916","2.3916","","",""
"1045","2.0602","2.0602","2.0602","","",""
"1046","1.9116","1.9116","1.9116","","",""
"1047","2.2537","2.2537","2.2537","","",""
"1048","2.3144","2.3144","2.3144","","",""
"1049","2.5521","2.5521","2.5521","","",""
"1050","1.3398","1.3398","1.3398","","",""
"1051","1.827","1.827","1.827","","",""
"1052","2.064","2.064","2.064","","",""
"1053","1.8568","1.8568","1.8568","","",""
"1054","2.7063","2.7063","2.7063","","",""
"1055","2.8434","2.8434","2.8434","","",""
"1056","1.6122","1.6122","1.6122","","",""
"1057","3.0284","3.0284","3.0284","","",""
"1058","1.7567","1.7567","1.7567","","",""
"1059","1.6827","1.6827","1.6827","","",""
"1060","2.8824","2.8824","2.8824","","",""
"1061","2.2267","2.2267","2.2267","","",""
"1062","1.9996","1.9996","1.9996","","",""
"1063","2.4435","2.4435","2.4435","","",""
"1064","2.1708","2.1708","2.1708","","",""
"1065","2.4569","2.4569","2.4569","","",""
"1066","2.043","2.043","2.043","","",""
"1067","2.3623","2.3623","2.3623","","",""
"1068","2.6192","2.6192","2.6192","","",""
"1069","2.2876","2.2876","2.2876","","",""
"1070","2.2773","2.2773","2.2773","","",""
"1071","2.7216","2.7216","2.7216","","",""
"1072","2.2809","2.2809","2.2809","","",""
"1073","2.282","2.282","2.282","","",""
"1074","2.1817","2.1817","2.1817","","",""
